"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"announcements","2","0x218","0x4","announcement_flags","flags[NIGHT_ATTACK_STARTS]","",""
"announcements","2","0x21c","0x4","announcement_flags","flags[NIGHT_ATTACK_ENDS]","",""
"announcements","2","0x220","0x4","announcement_flags","flags[NIGHT_ATTACK_TRAVEL]","",""
"announcements","2","0x224","0x4","announcement_flags","flags[GHOST_ATTACK]","",""
"announcements","2","0x228","0x4","announcement_flags","flags[LAIR_HUNTER]","",""
"announcements","2","0x22c","0x4","announcement_flags","flags[TRAVEL_SITE_DISCOVERY]","",""
"announcements","2","0x230","0x4","announcement_flags","flags[TRAVEL_SITE_BUMP]","",""
"announcements","2","0x234","0x4","announcement_flags","flags[ADVENTURE_INTRO]","",""
"announcements","2","0x238","0x4","announcement_flags","flags[CREATURE_SOUND]","",""
"announcements","2","0x23c","0x4","announcement_flags","flags[CREATURE_STEALS_OBJECT]","",""
"armor_flags","0","0x0","0x4","enum-type","armor_flags","",""
"armor_flags","1","","","enum-item","METAL_ARMOR_LEVELS","0",""
"armor_general_flags","0","0x0","0x4","enum-type","armor_general_flags","",""
"armor_general_flags","1","","","enum-item","SOFT","0",""
"armor_general_flags","1","","","enum-item","HARD","1",""
"armor_general_flags","1","","","enum-item","METAL","2",""
"armor_general_flags","1","","","enum-item","BARRED","3",""
"armor_general_flags","1","","","enum-item","SCALED","4",""
"armor_general_flags","1","","","enum-item","LEATHER","5",""
"armor_general_flags","1","","","enum-item","SHAPED","6",""
"armor_general_flags","1","","","enum-item","CHAIN_METAL_TEXT","7",""
"armor_general_flags","1","","","enum-item","STRUCTURAL_ELASTICITY_WOVEN_THREAD","8",""
"armor_general_flags","1","","","enum-item","STRUCTURAL_ELASTICITY_CHAIN_METAL","9",""
"armor_general_flags","1","","","enum-item","STRUCTURAL_ELASTICITY_CHAIN_ALL","10",""
"armor_properties","0","0x0","0x14","struct-type","armor_properties","",""
"armor_properties","1","0x0","0x8","df-flagarray","flags","flag-bit",""
"armor_properties","1","0x8","0x4","int32_t","layer","",""
"armor_properties","1","0xc","0x2","int16_t","layer_size","",""
"armor_properties","1","0xe","0x2","int16_t","layer_permit","",""
"armor_properties","1","0x10","0x2","int16_t","coverage","",""
"art_facet_type","0","0x0","0x4","enum-type","art_facet_type","",""
"art_facet_type","1","","","enum-item","OWN_RACE","0",""
"art_facet_type","1","","","enum-item","FANCIFUL","1",""
"art_facet_type","1","","","enum-item","GOOD","2",""
"art_facet_type","1","","","enum-item","EVIL","3",""
"art_image","0","0x0","0xbc","struct-type","art_image","",""
"art_image","1","0x0","0x10","stl-vector","elements","art_image_element*",""
"art_image","1","0x10","0x10","stl-vector","properties","art_image_property*",""
"art_image","1","0x20","0x4","int32_t","event","",""
"art_image","1","0x24","0x6c","language_name","name","",""
"art_image","1","0x90","0x4","int32_t","","",""
"art_image","1","0x94","0x2","int16_t","mat_type","",""
"art_image","1","0x98","0x4","int32_t","mat_index","",""
"art_image","1","0x9c","0x2","item_quality","quality","",""
"art_image","1","0xa0","0x4","int32_t","artist","",""
"art_image","1","0xa4","0x4","int32_t","site","",""
"art_image","1","0xa8","0x4","pointer","","general_ref",""
"art_image","1","0xac","0x4","int32_t","year","",""
"art_image","1","0xb0","0x4","int32_t","","",""
"art_image","1","0xb4","0x8","art_image_ref","self","",""
"art_image_collection","0","0x0","0x7d4","struct-type","art_image_collection","",""
"art_image_collection","1","0x0","0x4","int32_t","id","","art_image_*.dat"
"art_image_collection","1","0x4","0x7d0","static-array","images","art_image*",""
"art_image_element","0","0x0","0x8","class-type","art_image_element","",""
"art_image_element","1","0x0","0x4","pointer","_vtable","vtable",""
"art_image_element","1","0x4","0x4","int32_t","count","",""
"art_image_element_creaturest","0","0x0","0x14","class-type","art_image_element_creaturest","",""
"art_image_element_creaturest","1","0x0","0x8","art_image_element","","",""
"art_image_element_creaturest","1","0x8","0x4","int32_t","race","",""
"art_image_element_creaturest","1","0xc","0x2","int16_t","caste","",""
"art_image_element_creaturest","1","0x10","0x4","int32_t","histfig","",""
"art_image_element_itemst","0","0x0","0x18","class-type","art_image_element_itemst","",""
"art_image_element_itemst","1","0x0","0x8","art_image_element","","",""
"art_image_element_itemst","1","0x8","0x2","item_type","item_type","",""
"art_image_element_itemst","1","0xa","0x2","int16_t","item_subtype","",""
"art_image_element_itemst","1","0xc","0x2","int16_t","mat_type","",""
"art_image_element_itemst","1","0xe","0x2","int16_t","mat_index","",""
"art_image_element_itemst","1","0x10","0x4","item_flags","flags","",""
"art_image_element_itemst","1","0x14","0x4","int32_t","item_id","",""
"art_image_element_plantst","0","0x0","0xc","class-type","art_image_element_plantst","",""
"art_image_element_plantst","1","0x0","0x8","art_image_element","","",""
"art_image_element_plantst","1","0x8","0x4","int32_t","plant_id","",""
"art_image_element_shapest","0","0x0","0x10","class-type","art_image_element_shapest","",""
"art_image_element_shapest","1","0x0","0x8","art_image_element","","",""
"art_image_element_shapest","1","0x8","0x4","int32_t","shape_id","",""
"art_image_element_shapest","1","0xc","0x2","int16_t","","",""
"art_image_element_treest","0","0x0","0xc","class-type","art_image_element_treest","",""
"art_image_element_treest","1","0x0","0x8","art_image_element","","",""
"art_image_element_treest","1","0x8","0x4","int32_t","plant_id","",""
"art_image_element_type","0","0x0","0x4","enum-type","art_image_element_type","",""
"art_image_element_type","1","","","enum-item","CREATURE","0",""
"art_image_element_type","1","","","enum-item","PLANT","1",""
"art_image_element_type","1","","","enum-item","TREE","2",""
"art_image_element_type","1","","","enum-item","SHAPE","3",""
"art_image_element_type","1","","","enum-item","ITEM","4",""
"art_image_property","0","0x0","0xc","class-type","art_image_property","",""
"art_image_property","1","0x0","0x4","pointer","_vtable","vtable",""
"art_image_property","1","0x4","0x8","df-flagarray","flags","flag-bit",""
"art_image_property_intransitive_verbst","0","0x0","0x14","class-type","art_image_property_intransitive_verbst","",""
"art_image_property_intransitive_verbst","1","0x0","0xc","art_image_property","","",""
"art_image_property_intransitive_verbst","1","0xc","0x4","int32_t","","","subject"
"art_image_property_intransitive_verbst","1","0x10","0x2","art_image_property_verb","verb","",""
"art_image_property_transitive_verbst","0","0x0","0x18","class-type","art_image_property_transitive_verbst","",""
"art_image_property_transitive_verbst","1","0x0","0xc","art_image_property","","",""
"art_image_property_transitive_verbst","1","0xc","0x4","int32_t","subject","",""
"art_image_property_transitive_verbst","1","0x10","0x4","int32_t","object","",""
"art_image_property_transitive_verbst","1","0x14","0x2","art_image_property_verb","verb","",""
"art_image_property_type","0","0x0","0x4","enum-type","art_image_property_type","",""
"art_image_property_type","1","","","enum-item","transitive_verb","0",""
"art_image_property_type","1","","","enum-item","intransitive_verb","1",""
"art_image_property_verb","0","0x0","0x4","enum-type","art_image_property_verb","",""
"art_image_property_verb","1","","","enum-item","Withering","0",""
"art_image_property_verb","1","","","enum-item","SurroundedBy","1",""
"art_image_property_verb","1","","","enum-item","Massacring","2",""
"art_image_property_verb","1","","","enum-item","Fighting","3",""
"art_image_property_verb","1","","","enum-item","Laboring","4",""
"art_image_property_verb","1","","","enum-item","Greeting","5",""
"art_image_property_verb","1","","","enum-item","Refusing","6",""
"art_image_property_verb","1","","","enum-item","Speaking","7",""
"art_image_property_verb","1","","","enum-item","Embracing","8",""
"art_image_property_verb","1","","","enum-item","StrikingDown","9",""
"art_image_property_verb","1","","","enum-item","MenacingPose","10",""
"art_image_property_verb","1","","","enum-item","Traveling","11",""
"art_image_property_verb","1","","","enum-item","Raising","12",""
"art_image_property_verb","1","","","enum-item","Hiding","13",""
"art_image_property_verb","1","","","enum-item","LookingConfused","14",""
"art_image_property_verb","1","","","enum-item","LookingTerrified","15",""
"art_image_property_verb","1","","","enum-item","Devouring","16",""
"art_image_property_verb","1","","","enum-item","Admiring","17",""
"art_image_property_verb","1","","","enum-item","Burning","18",""
"art_image_property_verb","1","","","enum-item","Weeping","19",""
"art_image_property_verb","1","","","enum-item","LookingDejected","20",""
"art_image_property_verb","1","","","enum-item","Cringing","21",""
"art_image_property_verb","1","","","enum-item","Screaming","22",""
"art_image_property_verb","1","","","enum-item","SubmissiveGesture","23",""
"art_image_property_verb","1","","","enum-item","FetalPosition","24",""
"art_image_property_verb","1","","","enum-item","SmearedIntoSpiral","25",""
"art_image_property_verb","1","","","enum-item","Falling","26",""
"art_image_property_verb","1","","","enum-item","Dead","27",""
"art_image_property_verb","1","","","enum-item","Laughing","28",""
"art_image_property_verb","1","","","enum-item","LookingOffended","29",""
"art_image_property_verb","1","","","enum-item","BeingShot","30",""
"art_image_property_verb","1","","","enum-item","PlaintiveGesture","31",""
"art_image_property_verb","1","","","enum-item","Melting","32",""
"art_image_property_verb","1","","","enum-item","Shooting","33",""
"art_image_property_verb","1","","","enum-item","Torturing","34",""
"art_image_property_verb","1","","","enum-item","CommittingDepravedAct","35",""
"art_image_property_verb","1","","","enum-item","Praying","36",""
"art_image_property_verb","1","","","enum-item","Contemplating","37",""
"art_image_property_verb","1","","","enum-item","Cooking","38",""
"art_image_property_verb","1","","","enum-item","Engraving","39",""
"art_image_property_verb","1","","","enum-item","Prostrating","40",""
"art_image_property_verb","1","","","enum-item","Suffering","41",""
"art_image_property_verb","1","","","enum-item","BeingImpaled","42",""
"art_image_property_verb","1","","","enum-item","BeingContorted","43",""
"art_image_property_verb","1","","","enum-item","BeingFlayed","44",""
"art_image_property_verb","1","","","enum-item","HangingFrom","45",""
"art_image_property_verb","1","","","enum-item","BeingMutilated","46",""
"art_image_property_verb","1","","","enum-item","TriumphantPose","47",""
"art_image_ref","0","0x0","0x8","struct-type","art_image_ref","",""
"art_image_ref","1","0x0","0x4","int32_t","id","",""
"art_image_ref","1","0x4","0x2","int16_t","subid","",""
"artifact_record","0","0x0","0x7c","struct-type","artifact_record","",""
"artifact_record","1","0x0","0x4","int32_t","id","",""
"artifact_record","1","0x4","0x6c","language_name","name","",""
"artifact_record","1","0x70","0x8","df-flagarray","flags","flag-bit",""
"artifact_record","1","0x78","0x4","pointer","item","item",""
"biome_type","0","0x0","0x4","enum-type","biome_type","",""
"biome_type","1","","","enum-item","MOUNTAIN","0",""
"biome_type","1","","","enum-item","GLACIER","1",""
"biome_type","1","","","enum-item","TUNDRA","2",""
"biome_type","1","","","enum-item","SWAMP_TEMPERATE_FRESHWATER","3",""
"biome_type","1","","","enum-item","SWAMP_TEMPERATE_SALTWATER","4",""
"biome_type","1","","","enum-item","MARSH_TEMPERATE_FRESHWATER","5",""
"biome_type","1","","","enum-item","MARSH_TEMPERATE_SALTWATER","6",""
"biome_type","1","","","enum-item","SWAMP_TROPICAL_FRESHWATER","7",""
"biome_type","1","","","enum-item","SWAMP_TROPICAL_SALTWATER","8",""
"biome_type","1","","","enum-item","SWAMP_MANGROVE","9",""
"biome_type","1","","","enum-item","MARSH_TROPICAL_FRESHWATER","10",""
"biome_type","1","","","enum-item","MARSH_TROPICAL_SALTWATER","11",""
"biome_type","1","","","enum-item","FOREST_TAIGA","12",""
"biome_type","1","","","enum-item","FOREST_TEMPERATE_CONIFER","13",""
"biome_type","1","","","enum-item","FOREST_TEMPERATE_BROADLEAF","14",""
"biome_type","1","","","enum-item","FOREST_TROPICAL_CONIFER","15",""
"biome_type","1","","","enum-item","FOREST_TROPICAL_DRY_BROADLEAF","16",""
"biome_type","1","","","enum-item","FOREST_TROPICAL_MOIST_BROADLEAF","17",""
"biome_type","1","","","enum-item","GRASSLAND_TEMPERATE","18",""
"biome_type","1","","","enum-item","SAVANNA_TEMPERATE","19",""
"biome_type","1","","","enum-item","SHRUBLAND_TEMPERATE","20",""
"biome_type","1","","","enum-item","GRASSLAND_TROPICAL","21",""
"biome_type","1","","","enum-item","SAVANNA_TROPICAL","22",""
"biome_type","1","","","enum-item","SHRUBLAND_TROPICAL","23",""
"biome_type","1","","","enum-item","DESERT_BADLAND","24",""
"biome_type","1","","","enum-item","DESERT_ROCK","25",""
"biome_type","1","","","enum-item","DESERT_SAND","26",""
"biome_type","1","","","enum-item","OCEAN_TROPICAL","27",""
"biome_type","1","","","enum-item","OCEAN_TEMPERATE","28",""
"biome_type","1","","","enum-item","OCEAN_ARCTIC","29",""
"biome_type","1","","","enum-item","POOL_TEMPERATE_FRESHWATER","30",""
"biome_type","1","","","enum-item","POOL_TEMPERATE_BRACKISHWATER","31",""
"biome_type","1","","","enum-item","POOL_TEMPERATE_SALTWATER","32",""
"biome_type","1","","","enum-item","POOL_TROPICAL_FRESHWATER","33",""
"biome_type","1","","","enum-item","POOL_TROPICAL_BRACKISHWATER","34",""
"biome_type","1","","","enum-item","POOL_TROPICAL_SALTWATER","35",""
"biome_type","1","","","enum-item","LAKE_TEMPERATE_FRESHWATER","36",""
"biome_type","1","","","enum-item","LAKE_TEMPERATE_BRACKISHWATER","37",""
"biome_type","1","","","enum-item","LAKE_TEMPERATE_SALTWATER","38",""
"biome_type","1","","","enum-item","LAKE_TROPICAL_FRESHWATER","39",""
"biome_type","1","","","enum-item","LAKE_TROPICAL_BRACKISHWATER","40",""
"biome_type","1","","","enum-item","LAKE_TROPICAL_SALTWATER","41",""
"biome_type","1","","","enum-item","RIVER_TEMPERATE_FRESHWATER","42",""
"biome_type","1","","","enum-item","RIVER_TEMPERATE_BRACKISHWATER","43",""
"biome_type","1","","","enum-item","RIVER_TEMPERATE_SALTWATER","44",""
"biome_type","1","","","enum-item","RIVER_TROPICAL_FRESHWATER","45",""
"biome_type","1","","","enum-item","RIVER_TROPICAL_BRACKISHWATER","46",""
"biome_type","1","","","enum-item","RIVER_TROPICAL_SALTWATER","47",""
"biome_type","1","","","enum-item","SUBTERRANEAN_WATER","48",""
"biome_type","1","","","enum-item","SUBTERRANEAN_CHASM","49",""
"biome_type","1","","","enum-item","SUBTERRANEAN_LAVA","50",""
"block_burrow","0","0x0","0x28","struct-type","block_burrow","",""
"block_burrow","1","0x0","0x4","int32_t","id","",""
"block_burrow","1","0x4","0x20","static-array","tile_bitmask","uint16_t",""
"block_burrow","1","0x24","0x4","pointer","link","block_burrow_link",""
"block_burrow_link","0","0x0","0xc","struct-type","block_burrow_link","",""
"block_burrow_link","1","0x0","0x4","pointer","item","block_burrow",""
"block_burrow_link","1","0x4","0x4","pointer","prev","block_burrow_link",""
"block_burrow_link","1","0x8","0x4","pointer","next","block_burrow_link",""
"block_flags","0","0x0","0x4","bitfield-type","block_flags","",""
"block_flags","1","0x0","0x0.1","flag-bit","designated","","for jobs etc"
"block_flags","1","0x0.1","0x0.1","flag-bit","update_temperature","",""
"block_flags","1","0x0.2","0x0.1","flag-bit","update_liquid","",""
"block_flags","1","0x0.3","0x0.1","flag-bit","update_liquid_twice","","Protects UpdateLiquid from being cleared the first time."
"block_square_event","0","0x0","0x4","class-type","block_square_event","",""
"block_square_event","1","0x0","0x4","pointer","_vtable","vtable",""
"block_square_event_frozen_liquidst","0","0x0","0x304","class-type","block_square_event_frozen_liquidst","",""
"block_square_event_frozen_liquidst","1","0x0","0x4","block_square_event","","",""
"block_square_event_frozen_liquidst","1","0x4","0x200","static-array","tiles","block_square_event_frozen_liquidst::anon2",""
"block_square_event_frozen_liquidst::anon2","0","0x0","0x20","static-array","","int16_t",""
"block_square_event_frozen_liquidst","1","0x204","0x100","static-array","liquid_type","block_square_event_frozen_liquidst::anon3",""
"block_square_event_frozen_liquidst::anon3","0","0x0","0x10","static-array","","tile_liquid",""
"block_square_event_grassst","0","0x0","0x108","class-type","block_square_event_grassst","",""
"block_square_event_grassst","1","0x0","0x4","block_square_event","","",""
"block_square_event_grassst","1","0x4","0x4","int32_t","plant_index","",""
"block_square_event_grassst","1","0x8","0x100","static-array","amount","block_square_event_grassst::anon2",""
"block_square_event_grassst::anon2","0","0x0","0x10","static-array","","int8_t",""
"block_square_event_material_spatterst","0","0x0","0x114","class-type","block_square_event_material_spatterst","",""
"block_square_event_material_spatterst","1","0x0","0x4","block_square_event","","",""
"block_square_event_material_spatterst","1","0x4","0x2","int16_t","mat_type","",""
"block_square_event_material_spatterst","1","0x8","0x4","int32_t","mat_index","",""
"block_square_event_material_spatterst","1","0xc","0x2","int16_t","mat_state","",""
"block_square_event_material_spatterst","1","0xe","0x100","static-array","amount","block_square_event_material_spatterst::anon2",""
"block_square_event_material_spatterst::anon2","0","0x0","0x10","static-array","","int8_t",""
