"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"announcements","2","0x140","0x4","announcement_flags","flags[LIAISON_ARRIVAL]","",""
"announcements","2","0x144","0x4","announcement_flags","flags[TRADE_DIPLOMAT_ARRIVAL]","",""
"announcements","2","0x148","0x4","announcement_flags","flags[CAVE_COLLAPSE]","",""
"announcements","2","0x14c","0x4","announcement_flags","flags[BIRTH_CITIZEN]","",""
"announcements","2","0x150","0x4","announcement_flags","flags[BIRTH_ANIMAL]","",""
"announcements","2","0x154","0x4","announcement_flags","flags[STRANGE_MOOD]","",""
"announcements","2","0x158","0x4","announcement_flags","flags[MADE_ARTIFACT]","",""
"announcements","2","0x15c","0x4","announcement_flags","flags[NAMED_ARTIFACT]","",""
"announcements","2","0x160","0x4","announcement_flags","flags[ITEM_ATTACHMENT]","",""
"announcements","2","0x164","0x4","announcement_flags","flags[VERMIN_CAGE_ESCAPE]","",""
"announcements","2","0x168","0x4","announcement_flags","flags[TRIGGER_WEB]","",""
"announcements","2","0x16c","0x4","announcement_flags","flags[MOOD_BUILDING_CLAIMED]","",""
"announcements","2","0x170","0x4","announcement_flags","flags[ARTIFACT_BEGUN]","",""
"announcements","2","0x174","0x4","announcement_flags","flags[MEGABEAST_ARRIVAL]","",""
"announcements","2","0x178","0x4","announcement_flags","flags[BERSERK_CITIZEN]","",""
"announcements","2","0x17c","0x4","announcement_flags","flags[MAGMA_DEFACES_ENGRAVING]","",""
"announcements","2","0x180","0x4","announcement_flags","flags[ENGRAVING_MELTS]","",""
"announcements","2","0x184","0x4","announcement_flags","flags[MASTERPIECE_ARCHITECTURE]","",""
"announcements","2","0x188","0x4","announcement_flags","flags[MASTERPIECE_CONSTRUCTION]","",""
"announcements","2","0x18c","0x4","announcement_flags","flags[MASTER_ARCHITECTURE_LOST]","",""
"announcements","2","0x190","0x4","announcement_flags","flags[MASTER_CONSTRUCTION_LOST]","",""
"announcements","2","0x194","0x4","announcement_flags","flags[ADV_AWAKEN]","",""
"announcements","2","0x198","0x4","announcement_flags","flags[ADV_SLEEP_INTERRUPTED]","",""
"announcements","2","0x19c","0x4","announcement_flags","flags[CANCEL_JOB]","",""
"announcements","2","0x1a0","0x4","announcement_flags","flags[ADV_CREATURE_DEATH]","",""
"announcements","2","0x1a4","0x4","announcement_flags","flags[CITIZEN_DEATH]","",""
"announcements","2","0x1a8","0x4","announcement_flags","flags[PET_DEATH]","",""
"announcements","2","0x1ac","0x4","announcement_flags","flags[ENDGAME_EVENT_1]","",""
"announcements","2","0x1b0","0x4","announcement_flags","flags[ENDGAME_EVENT_2]","",""
"announcements","2","0x1b4","0x4","announcement_flags","flags[FALL_OVER]","",""
"announcements","2","0x1b8","0x4","announcement_flags","flags[CAUGHT_IN_FLAMES]","",""
"announcements","2","0x1bc","0x4","announcement_flags","flags[CAUGHT_IN_WEB]","",""
"announcements","2","0x1c0","0x4","announcement_flags","flags[UNIT_PROJECTILE_SLAM_BLOW_APART]","",""
"announcements","2","0x1c4","0x4","announcement_flags","flags[UNIT_PROJECTILE_SLAM]","",""
"announcements","2","0x1c8","0x4","announcement_flags","flags[UNIT_PROJECTILE_SLAM_INTO_UNIT]","",""
"announcements","2","0x1cc","0x4","announcement_flags","flags[VOMIT]","",""
"announcements","2","0x1d0","0x4","announcement_flags","flags[LOSE_HOLD_OF_ITEM]","",""
"announcements","2","0x1d4","0x4","announcement_flags","flags[REGAIN_CONSCIOUSNESS]","",""
"announcements","2","0x1d8","0x4","announcement_flags","flags[FREE_FROM_WEB]","",""
"announcements","2","0x1dc","0x4","announcement_flags","flags[PARALYZED]","",""
"announcements","2","0x1e0","0x4","announcement_flags","flags[OVERCOME_PARALYSIS]","",""
"announcements","2","0x1e4","0x4","announcement_flags","flags[NOT_STUNNED]","",""
"announcements","2","0x1e8","0x4","announcement_flags","flags[EXHAUSTION]","",""
"announcements","2","0x1ec","0x4","announcement_flags","flags[PAIN_KO]","",""
"announcements","2","0x1f0","0x4","announcement_flags","flags[BREAK_GRIP]","",""
"announcements","2","0x1f4","0x4","announcement_flags","flags[NO_BREAK_GRIP]","",""
"announcements","2","0x1f8","0x4","announcement_flags","flags[BLOCK_FIRE]","",""
"announcements","2","0x1fc","0x4","announcement_flags","flags[BREATHE_FIRE]","",""
"announcements","2","0x200","0x4","announcement_flags","flags[SHOOT_WEB]","",""
"announcements","2","0x204","0x4","announcement_flags","flags[PULL_OUT_DROP]","",""
"announcements","2","0x208","0x4","announcement_flags","flags[STAND_UP]","",""
"announcements","2","0x20c","0x4","announcement_flags","flags[MARTIAL_TRANCE]","",""
"announcements","2","0x210","0x4","announcement_flags","flags[MAT_BREATH]","",""
"announcements","2","0x214","0x4","announcement_flags","flags[ADV_REACTION_PRODUCTS]","",""
"announcements","2","0x218","0x4","announcement_flags","flags[NIGHT_ATTACK_STARTS]","",""
"announcements","2","0x21c","0x4","announcement_flags","flags[NIGHT_ATTACK_ENDS]","",""
"announcements","2","0x220","0x4","announcement_flags","flags[NIGHT_ATTACK_TRAVEL]","",""
"announcements","2","0x224","0x4","announcement_flags","flags[GHOST_ATTACK]","",""
"announcements","2","0x228","0x4","announcement_flags","flags[LAIR_HUNTER]","",""
"announcements","2","0x22c","0x4","announcement_flags","flags[TRAVEL_SITE_DISCOVERY]","",""
"announcements","2","0x230","0x4","announcement_flags","flags[TRAVEL_SITE_BUMP]","",""
"announcements","2","0x234","0x4","announcement_flags","flags[ADVENTURE_INTRO]","",""
"announcements","2","0x238","0x4","announcement_flags","flags[CREATURE_SOUND]","",""
"announcements","2","0x23c","0x4","announcement_flags","flags[CREATURE_STEALS_OBJECT]","",""
"announcements","2","0x240","0x4","announcement_flags","flags[FOUND_TRAP]","",""
"announcements","2","0x244","0x4","announcement_flags","flags[BODY_TRANSFORMATION]","",""
"announcements","2","0x248","0x4","announcement_flags","flags[INTERACTION_ACTOR]","",""
"announcements","2","0x24c","0x4","announcement_flags","flags[INTERACTION_TARGET]","",""
"announcements","2","0x250","0x4","announcement_flags","flags[UNDEAD_ATTACK]","",""
"announcements","2","0x254","0x4","announcement_flags","flags[CITIZEN_MISSING]","",""
"announcements","2","0x258","0x4","announcement_flags","flags[PET_MISSING]","",""
"announcements","2","0x25c","0x4","announcement_flags","flags[MARKET_CHATTER]","",""
"announcements","2","0x260","0x4","announcement_flags","flags[STRANGE_RAIN_SNOW]","",""
"announcements","2","0x264","0x4","announcement_flags","flags[STRANGE_CLOUD]","",""
"announcements","2","0x268","0x4","announcement_flags","flags[SIMPLE_ANIMAL_ACTION]","",""
"announcements","2","0x26c","0x4","announcement_flags","flags[FLOUNDER_IN_LIQUID]","",""
"announcements","2","0x270","0x4","announcement_flags","flags[TRAINING_DOWN_TO_SEMI_WILD]","",""
"announcements","2","0x274","0x4","announcement_flags","flags[TRAINING_FULL_REVERSION]","",""
"announcements","2","0x278","0x4","announcement_flags","flags[ANIMAL_TRAINING_KNOWLEDGE]","",""
"armor_flags","0","0x0","0x4","enum-type","armor_flags","",""
"armor_flags","1","","","enum-item","METAL_ARMOR_LEVELS","0",""
"armor_general_flags","0","0x0","0x4","enum-type","armor_general_flags","",""
"armor_general_flags","1","","","enum-item","SOFT","0",""
"armor_general_flags","1","","","enum-item","HARD","1",""
"armor_general_flags","1","","","enum-item","METAL","2",""
"armor_general_flags","1","","","enum-item","BARRED","3",""
"armor_general_flags","1","","","enum-item","SCALED","4",""
"armor_general_flags","1","","","enum-item","LEATHER","5",""
"armor_general_flags","1","","","enum-item","SHAPED","6",""
"armor_general_flags","1","","","enum-item","CHAIN_METAL_TEXT","7",""
"armor_general_flags","1","","","enum-item","STRUCTURAL_ELASTICITY_WOVEN_THREAD","8",""
"armor_general_flags","1","","","enum-item","STRUCTURAL_ELASTICITY_CHAIN_METAL","9",""
"armor_general_flags","1","","","enum-item","STRUCTURAL_ELASTICITY_CHAIN_ALL","10",""
"armor_properties","0","0x0","0x14","struct-type","armor_properties","",""
"armor_properties","1","0x0","0x8","df-flagarray","flags","flag-bit",""
"armor_properties","1","0x8","0x4","int32_t","layer","",""
"armor_properties","1","0xc","0x2","int16_t","layer_size","",""
"armor_properties","1","0xe","0x2","int16_t","layer_permit","",""
"armor_properties","1","0x10","0x2","int16_t","coverage","",""
"art_facet_type","0","0x0","0x4","enum-type","art_facet_type","",""
"art_facet_type","1","","","enum-item","OWN_RACE","0",""
"art_facet_type","1","","","enum-item","FANCIFUL","1",""
"art_facet_type","1","","","enum-item","GOOD","2",""
"art_facet_type","1","","","enum-item","EVIL","3",""
"art_image","0","0x0","0x84","struct-type","art_image","",""
"art_image","1","0x0","0xc","stl-vector","elements","art_image_element*",""
"art_image","1","0xc","0xc","stl-vector","properties","art_image_property*",""
"art_image","1","0x18","0x4","int32_t","event","",""
"art_image","1","0x1c","0x3c","language_name","name","",""
"art_image","1","0x58","0x4","int32_t","","",""
"art_image","1","0x5c","0x2","int16_t","mat_type","",""
"art_image","1","0x60","0x4","int32_t","mat_index","",""
"art_image","1","0x64","0x2","item_quality","quality","",""
"art_image","1","0x68","0x4","int32_t","artist","",""
"art_image","1","0x6c","0x4","int32_t","site","",""
"art_image","1","0x70","0x4","pointer","","general_ref",""
"art_image","1","0x74","0x4","int32_t","year","",""
"art_image","1","0x78","0x4","int32_t","","",""
"art_image","1","0x7c","0x4","int32_t","id","",""
"art_image","1","0x80","0x2","int16_t","subid","",""
"art_image_collection","0","0x0","0x7d4","struct-type","art_image_collection","",""
"art_image_collection","1","0x0","0x4","int32_t","id","","art_image_*.dat"
"art_image_collection","1","0x4","0x7d0","static-array","images","art_image*",""
"art_image_element","0","0x0","0x8","class-type","art_image_element","",""
"art_image_element","1","0x0","0x4","pointer","_vtable","art_image_element::vtable",""
"art_image_element","1","0x4","0x4","int32_t","count","",""
"art_image_element::vtable","1","0x0","0x4","vmethod","write_file","",""
"art_image_element::vtable","1","0x4","0x4","vmethod","read_file","",""
"art_image_element::vtable","1","0x8","0x4","vmethod","getType","",""
"art_image_element::vtable","1","0xc","0x4","vmethod","setID","",""
"art_image_element::vtable","1","0x10","0x8","vmethod","~art_image_element","",""
"art_image_element::vtable","1","0x18","0x4","vmethod","clone","art_image_element*",""
"art_image_element::vtable","1","0x1c","0x4","vmethod","getSymbol","",""
"art_image_element::vtable","1","0x20","0x4","vmethod","getName1","",""
"art_image_element::vtable","1","0x24","0x4","vmethod","getName2","",""
"art_image_element::vtable","1","0x28","0x4","vmethod","vmethod9","",""
"art_image_element::vtable","1","0x2c","0x4","vmethod","vmethod10","",""
"art_image_element_creaturest","0","0x0","0x14","class-type","art_image_element_creaturest","",""
"art_image_element_creaturest","1","0x0","0x8","art_image_element","","",""
"art_image_element_creaturest","1","0x8","0x4","int32_t","race","",""
"art_image_element_creaturest","1","0xc","0x2","int16_t","caste","",""
"art_image_element_creaturest","1","0x10","0x4","int32_t","histfig","",""
"art_image_element_itemst","0","0x0","0x18","class-type","art_image_element_itemst","",""
"art_image_element_itemst","1","0x0","0x8","art_image_element","","",""
"art_image_element_itemst","1","0x8","0x2","item_type","item_type","",""
"art_image_element_itemst","1","0xa","0x2","int16_t","item_subtype","",""
"art_image_element_itemst","1","0xc","0x2","int16_t","mat_type","",""
"art_image_element_itemst","1","0xe","0x2","int16_t","mat_index","",""
"art_image_element_itemst","1","0x10","0x4","item_flags","flags","",""
"art_image_element_itemst","1","0x14","0x4","int32_t","item_id","",""
"art_image_element_plantst","0","0x0","0xc","class-type","art_image_element_plantst","",""
"art_image_element_plantst","1","0x0","0x8","art_image_element","","",""
"art_image_element_plantst","1","0x8","0x4","int32_t","plant_id","",""
"art_image_element_shapest","0","0x0","0x10","class-type","art_image_element_shapest","",""
"art_image_element_shapest","1","0x0","0x8","art_image_element","","",""
"art_image_element_shapest","1","0x8","0x4","int32_t","shape_id","",""
"art_image_element_shapest","1","0xc","0x2","int16_t","","",""
"art_image_element_treest","0","0x0","0xc","class-type","art_image_element_treest","",""
"art_image_element_treest","1","0x0","0x8","art_image_element","","",""
"art_image_element_treest","1","0x8","0x4","int32_t","plant_id","",""
"art_image_element_type","0","0x0","0x4","enum-type","art_image_element_type","",""
"art_image_element_type","1","","","enum-item","CREATURE","0",""
"art_image_element_type","1","","","enum-item","PLANT","1",""
"art_image_element_type","1","","","enum-item","TREE","2",""
"art_image_element_type","1","","","enum-item","SHAPE","3",""
"art_image_element_type","1","","","enum-item","ITEM","4",""
"art_image_property","0","0x0","0xc","class-type","art_image_property","",""
"art_image_property","1","0x0","0x4","pointer","_vtable","art_image_property::vtable",""
"art_image_property","1","0x4","0x8","df-flagarray","flags","flag-bit",""
"art_image_property::vtable","1","0x0","0x4","vmethod","write_file","",""
"art_image_property::vtable","1","0x4","0x4","vmethod","read_file","",""
"art_image_property::vtable","1","0x8","0x4","vmethod","getType","",""
"art_image_property::vtable","1","0xc","0x8","vmethod","~art_image_property","",""
"art_image_property::vtable","1","0x14","0x4","vmethod","clone","art_image_element*",""
"art_image_property::vtable","1","0x18","0x4","vmethod","getName","",""
"art_image_property_intransitive_verbst","0","0x0","0x14","class-type","art_image_property_intransitive_verbst","",""
"art_image_property_intransitive_verbst","1","0x0","0xc","art_image_property","","",""
"art_image_property_intransitive_verbst","1","0xc","0x4","int32_t","","","subject"
"art_image_property_intransitive_verbst","1","0x10","0x2","art_image_property_verb","verb","",""
"art_image_property_transitive_verbst","0","0x0","0x18","class-type","art_image_property_transitive_verbst","",""
"art_image_property_transitive_verbst","1","0x0","0xc","art_image_property","","",""
"art_image_property_transitive_verbst","1","0xc","0x4","int32_t","subject","",""
"art_image_property_transitive_verbst","1","0x10","0x4","int32_t","object","",""
"art_image_property_transitive_verbst","1","0x14","0x2","art_image_property_verb","verb","",""
"art_image_property_type","0","0x0","0x4","enum-type","art_image_property_type","",""
"art_image_property_type","1","","","enum-item","transitive_verb","0",""
"art_image_property_type","1","","","enum-item","intransitive_verb","1",""
"art_image_property_verb","0","0x0","0x4","enum-type","art_image_property_verb","",""
"art_image_property_verb","1","","","enum-item","Withering","0",""
"art_image_property_verb","1","","","enum-item","SurroundedBy","1",""
"art_image_property_verb","1","","","enum-item","Massacring","2",""
"art_image_property_verb","1","","","enum-item","Fighting","3",""
"art_image_property_verb","1","","","enum-item","Laboring","4",""
"art_image_property_verb","1","","","enum-item","Greeting","5",""
"art_image_property_verb","1","","","enum-item","Refusing","6",""
"art_image_property_verb","1","","","enum-item","Speaking","7",""
"art_image_property_verb","1","","","enum-item","Embracing","8",""
"art_image_property_verb","1","","","enum-item","StrikingDown","9",""
"art_image_property_verb","1","","","enum-item","MenacingPose","10",""
"art_image_property_verb","1","","","enum-item","Traveling","11",""
"art_image_property_verb","1","","","enum-item","Raising","12",""
"art_image_property_verb","1","","","enum-item","Hiding","13",""
"art_image_property_verb","1","","","enum-item","LookingConfused","14",""
"art_image_property_verb","1","","","enum-item","LookingTerrified","15",""
"art_image_property_verb","1","","","enum-item","Devouring","16",""
"art_image_property_verb","1","","","enum-item","Admiring","17",""
"art_image_property_verb","1","","","enum-item","Burning","18",""
"art_image_property_verb","1","","","enum-item","Weeping","19",""
"art_image_property_verb","1","","","enum-item","LookingDejected","20",""
"art_image_property_verb","1","","","enum-item","Cringing","21",""
"art_image_property_verb","1","","","enum-item","Screaming","22",""
"art_image_property_verb","1","","","enum-item","SubmissiveGesture","23",""
"art_image_property_verb","1","","","enum-item","FetalPosition","24",""
"art_image_property_verb","1","","","enum-item","SmearedIntoSpiral","25",""
"art_image_property_verb","1","","","enum-item","Falling","26",""
"art_image_property_verb","1","","","enum-item","Dead","27",""
"art_image_property_verb","1","","","enum-item","Laughing","28",""
"art_image_property_verb","1","","","enum-item","LookingOffended","29",""
"art_image_property_verb","1","","","enum-item","BeingShot","30",""
"art_image_property_verb","1","","","enum-item","PlaintiveGesture","31",""
"art_image_property_verb","1","","","enum-item","Melting","32",""
"art_image_property_verb","1","","","enum-item","Shooting","33",""
"art_image_property_verb","1","","","enum-item","Torturing","34",""
"art_image_property_verb","1","","","enum-item","CommittingDepravedAct","35",""
